,member,activity,team,year,page,chunk_id
292,WONG Chi Yan,"interested in synthetic biology, microbiology, and proteomics",NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
293,YEAM Cheng Teng,interested in therapeutics and making like-minded peers,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
294,Ms. NGUYEN Hoang Diem Phuong,interested in the interface of science and business,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
295,Ms. TAN Yi Han,works with bacterial pathogens and the microbiome,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
296,Professor Linda KENNEY,studies two-component systems in bacteria that control gene expression,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
297,Dr Stuti DESAI,"holds a Senior Research Fellow position at MBI, NUS",NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
298,A/P Matthew CHANG,Program Leader of the NUS Synthetic Biology for Clinical and Technological Innovation (SynCTI),NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
299,"Dr WONG Choon Kit, Adison",Scientific Program Manager for NUS SynCTI,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
300,A/P LIOU Yih-Cherng,Director of Special Programme in Science at NUS and an Associate Professor at the Department of Biological Sciences,NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
301,"Dr LIEU Zi Zhao, Robert","lecturer with the Faculty of Science and the Special Programme in Science, as well as the Department of Biological Science",NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
302,Mr. Andreas DEWANTO,"Instructor of the Physics Department and the Assistant Director of the Special Programme in Science, NUS",NUS_Singapore,2016,Team:NUS Singapore#Team_-_-_TEXT.html,17
303,Wong Chi Yan,oversaw all subprojects carried out,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
304,Wong Chi Yan,responsible for reading literature for the biological aspects of the RIOT Model,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
305,Wong Chi Yan,helped with experiments for the RIOT Invader,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
306,Wong Chi Yan,in charge of collecting microplate reader data for the RIOT Responder and the RIOT Invader,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
307,Chan Man Yau,crafting and running the RIOT Model,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
308,Chan Man Yau,main corresponder for our modelling collaborations,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
309,Janice Darikho,worked on the RIOT Sensor,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
310,Janice Darikho,in charge of the coding of our wiki,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
311,Keshiniy Madivannan,worked on the RIOT Sensor,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
312,Keshiniy Madivannan,part of the team that sourced for sponsors,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
313,Keshiniy Madivannan,in charge of analysing data from our Survey for our Business Plan,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
314,Choi Yan Ru,worked on the RIOT Responder,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
315,Choi Yan Ru,part of the Administrative Team,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
316,Choi Yan Ru,responsible for communicating our Business Plan to others,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
317,Corey Bryen Lingam,worked on the RIOT Responder,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
318,Corey Bryen Lingam,part of the team that sourced for sponsors,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
319,Priyanka Kamath,worked on the RIOT Responder,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
320,Priyanka Kamath,part of the team that sourced for sponsors,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
321,Ang Shi Hui,worked on the RIOT Invader,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
322,Ang Shi Hui,part of the Administrative Team,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
323,Han Ziyin,worked on the RIOT Invader,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
324,Han Ziyin,in charge of the design of our wiki and Team T-shirt design,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
325,Yeam Cheng Teng,worked on the RIOT Invader,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
326,Yeam Cheng Teng,responsible for communicating our Business Plan to others,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
327,National University of Singapore (NUS),funding support,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
328,"Faculty of Science, National University of Singapore",funding support,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
329,Dr. Chammika Udalagama,support and feedback on our presentation,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
330,Dr. Linda Sellou,support and feedback on our presentation,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
331,Dr. Lim Zhi Han,support and feedback on our presentation,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
332,Mr. Elvin Koh Wei Chuan,providing cloning advice and supervising the RIOT Sensor team’s characterisation experiments at the Chang lab at the NUS Synthetic Biology for Clinical and Technological Innovation (SynCTI),NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
333,Mr. Tan Jin Hui Max,being our photographer for our team photoshoot,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
334,Dr. Robert Lieu Zi Zhao,purchasing laboratory supplies and providing cloning and characterisation advice,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
335,A/P Liou Yih-Cherng,providing cloning and characterisation advice and hosting the RIOT Responder team at his lab,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
336,A/P Matthew Chang Wook,hosting the RIOT Sensor team and microplate reader experiments at SynCTI,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
337,A/P Matthew Chang Wook,permission to use the Nissle 1917 ∆alr ∆dadX strain developed by his lab,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
338,Mr. Andreas Dewanto,administrative support,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
339,Prof. Linda Kenney,hosting the RIOT Invader team for invasion assays,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
340,Dr. Stuti Desai,hosting the RIOT Invader team for invasion assays,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
341,Dr. Adison Wong Choon Kit,providing cloning and characterisation advice and making appropriate arrangements for our experiments at the Chang lab,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
342,Ms. Tan Yi Han,providing cloning and characterisation advice and iGEM-specific guidance,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
343,Ms. Nguyen Hoang Diem Phuong,development and characterisation of the RIOT Sensor,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
344,SPSingapore 2015,support from the very beginning,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
345,ETH_Zurich 2015,providing parts essential for the RIOT Sensor,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
346,ETH_Zurich 2016,fruitful collaborations,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
347,Melbourne 2016,fruitful collaborations,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
348,Hong_Kong_HKUST 2016,fruitful collaborations,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
349,Hong_Kong_HKU 2016,engaging discussions,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
350,NTU-Singapore 2016,establishing a local connection,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
351,Ms. Yang Qiaoyun,supervising the RIOT Responder team’s characterisation experiments,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
352,Mr. He Yunsheng,assistance with setting up our wiki,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
353,Mr. Wang Chao,assistance with setting up our wiki,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
354,Mr. Tang Ning,assistance with setting up our wiki,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
355,iGEM Parts Registry,source of parts used in the RIOT system,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
356,Integrated DNA Technologies (IDT),kind sponsorship,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
357,New England Biolabs (NEB),kind sponsorship,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
358,MathWorks,kind sponsorship,NUS_Singapore,2016,Team:NUS Singapore#Attributions_-_-_TEXT.html,18
359,Andrea Belotti,responsible for all cloning,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
360,Laura,visited the team from Milano,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
361,team coordination and project management team,organized a team-building event,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
362,team coordination and project management team,organized a 'pokémon-style' event,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
363,Interdisciplinary exchange,worked closely with the robotics team,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
364,Interdisciplinary exchange,exchanged ideas and visions about the project,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
365,Interdisciplinary exchange,advised each other,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
366,Interdisciplinary exchange,taught the robotics team how to clone mVenus,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
367,Interdisciplinary exchange,learned programming with a Raspberry Pi/Arduino,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
368,iGEM team,worked in the lab every day,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
369,iGEM team,spent good times together,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
370,iGEM team,will visit the Giant Jamboree,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
371,iGEM team,will present their project at the Giant Jamboree,TU_Darmstadt,2016,Team:TU Darmstadt#Team#OurYear_-_-_TEXT.html,19
372,iGEM Göttingen,helping us to test Minicolicin in other organisms than E. coli,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
373,iGEM Aachen,trying to help us with the assembly and characterisation of the orthogonal pair,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
374,iGEM Texas at Austin,constructing their ONBY (o‑nitrobenzyl‑O‑tyrosine) orthogonal pair,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
375,iGEM Munich,collaboration regarding the syringe pump,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
376,iGEM Düsseldorf,organising a collaboration of eight iGEM teams in Germany,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
377,iGEM Marburg,arranging the german iGEM meet‑up,TU_Darmstadt,2016,Team:TU Darmstadt#Attributions_-_-_TEXT.html,21
378,Maximilian Zander,participated on last years's iGEM team,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
379,Christian Sürder,participated in iGEM for the third time,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
380,Thea Lotz,"former student member, passes gathered experiences in the competition on to the next generations of iGEM'ers",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
381,Lutz Alfter,"studying biology in the fourth semester, expects to gather experiences in the laboratory through the iGEM project",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
382,Thomas Dohmen,"studying biology, will never stop participating in iGEM",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
383,Maximilian Dombrowsky,"participated in iGEM in 2014, main task is work in the modeling department",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
384,Simon Fürbacher,"participating in iGEM for the first time, wants to expand knowledge about gene editing and molecular biology",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
385,Katharina Geißler,"studying Biomolecular Engineering in her first Master semester, highly motivated to carry out the synthetic biology project",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
386,Alana Gouveia,"first time participating in iGEM, optimistic and excited about the project",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
387,Franziska Hameister,heard a lot of positives about the project and wants to assure herself of these advices,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
388,Milana Kremenovic,"fascinated by the iGEM-Team's performances of the last years, wants to learn from the more experienced team members",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
389,Yannick Kristiansen,fascinated by the opportunity to work together in a group and learn new laboratoric techniques,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
390,Patrick Kunzmann,"envisaged participating in iGEM for years, glad to participate in the project with the TU Darmstadt team",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
391,Claudia Kreher,motivated to learn how to plan and perform a project by herself or in a group,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
392,Tim Maier,"first time participating in iGEM, fascinated by the ideas and realizations of the iGEM students",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
393,Patrick Müller,"participating in iGEM for the first time, expecting to improve own abilities and broaden horizon",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
394,Steven Pilger,"positive experiences last year, knowledge gained from the project, project coordinator this year",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
395,Bianca Reisinger,"participated in iGEM last year, hoping to pass on experiences to new members",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
396,Sabine Schäfer,"heard about iGEM by chance, fascinated by the opportunity to work independently or in a group and do research",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
397,Maik Schork,"first time participating in iGEM, fascinated by the concept of introducing own ideas in an open project",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
398,Inka Schröter,"studying biology in the 4th semester, fascinated by the older projects and wanted to take part in one",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
399,Viktoria Schuster,"developed new skills beyond expectations, looking forward to changing experiences with iGEM members from around the world",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
400,Jannik Schwitte,glad to support the iGEM team and optimize own efficiency,TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
401,Jonas Sindlinger,"second time participating in iGEM, hopes to pass experience down to new generation",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
402,Daniel Stumpf,"second iGEM year, responsible for trainings and seminars for team members",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
403,Markus Susenburger,"first time participating in iGEM, looking forward to technical challenge and learning about complex biological processes",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
404,Thomas Georg Wagner,"attention for iGEM was called by a former member, looking forward to working practically and gaining new skills",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
405,Maximilian Zander,"participated in last year's iGEM team, gathered positive experience and networking with motivated students",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
406,Stefan Zens,"second time participating in iGEM, looking forward to challenges and sharing experiences with new team members",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
407,Yannik Zobus,"first time participating in iGEM, excited about collaboration with students from different departments",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
408,Michelle Zöller,"participated in iGEM last year, learned a lot about lab work, now part of project coordination",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
409,Fabian Drywa,"trained chemical technical assistant, interested in biological projects, helped with Human Practices project",TU_Darmstadt,2016,Team:TU Darmstadt#Team_-_-_TEXT.html,22
410,"dr. Dr. Budiman Bela, Sp.MK(K)","troubleshooting, advising, and letting us use the IHVCB lab for the experiments",UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
411,"Dr. Muhamad Sahlan, S.Si, M.Eng",consulting and advising our modeling division,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
412,"dr. Drs. Abinawanto, M.Si",every consultation and advices,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
413,"Prof. Drh. Wiku Bakti Bawono Adisasmito M.Sc., Ph.D",advising our human practice event and introducing our team to several interviewees for our social studies,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
414,"Dr. Arry Yanwar, M.Si. Apt",every particular support given,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
415,"Dian Nastiti, S.E., Ak.,M.Comm",financial and fundraising consultation,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
416,"Dra. Wisni Bantarti, M.Kes","advising, and supporting every human practice studies we’ve done",UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
417,Adi Nugroho,always checking our progress and being our presentation coach,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
418,Amanda Fauzea,always checking our progress and being our presentation coach,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
419,Faustina Martha,always checking our progress and being our presentation coach,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
420,Raka Bhaskara,always checking our progress and being our presentation coach,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
421,Ms. Aroem,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
422,Ms. Silvia,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
423,Ms. Sofy,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
424,Mr. Hartiyowidi,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
425,Ms. Ekawati,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
426,Ms. Gema,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
427,Mr. Heru,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
428,Ms. Qonita,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
429,Ms. Eleyna,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
430,"Mr, Agung",lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
431,Mr. Chirstian,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
432,Ms. Dian,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
433,Mr. Ibnu,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
434,Ms. Hana,lab support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
435,BEM UI,sharing and spreading the news about our event,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
436,"27th Minister of Education and Culture of Indonesia, Mr. Anis Baswedan and wife","visiting and supporting our exhibition booth during Education Fair, May 28-29th 2016",UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
437,"Adi Nugroho Harlianto, S. Ked",SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
438,iGEM 2015 participant,SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
439,"Prof. dr. Zubairi Djoerban, Sp. PD-KHOM",SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
440,Head of Indonesia AIDS Society Head of AIDS and STI Division at Ministry of Health Republic Indonesia,SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
441,"Dr. Ede Surya Darmawan, SKM, MDM",SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
442,"dr. Adi Sasongko, MA",SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
443,English Debating Society Universitas Indonesia,SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
444,Ms. Pris (alias name),SynBio Day Integrating Technology and Socio-culture Perspective speaker,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
445,"School principal, teachers and staffs from SMPN 184 East Jakarta",grant our wish to conduct School Visit event,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
446,"Kantor Kelurahan Pekayon, Jakarta Timur (Pekayon Administrative Office)",Public Discussion Forum,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
447,"Students and residents around city of Depok, West Java",Street Interview,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
448,"Street child workers (anak jalanan) around city of Bogor, West Java",Street Interview,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
449,"Haryo Ksatrio Utomo, S.Sos, M.Si",Special Talk for Social Studies,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
450,"Genta Tenri Mawangi, S.Hum",Special Talk for Social Studies,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
451,Widi K.S.,Special Talk for Social Studies,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
452,Mr. Cloud & Mr. Sand (alias name),Special Talk for Social Studies,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
453,Universitas Indonesia,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
454,Tanoto Foundation,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
455,PT Perta Daya Gas,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
456,AJB Bumiputera,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
457,PT Sriboga,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
458,PT Bioneer Indonesia,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
459,PT Asabri,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
460,PT Pertamina EP,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
461,PT Bank Permata,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
462,PT Chandra Asri Petrochemical,Financial and Funding Support,UI-Indonesia,2016,Team:UI-Indonesia#Attributions_-_-_TEXT.html,24
463,Professor Jiong Hong,helping us determine our project before this summer and offering guidance and advice during the summer holiday,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
464,Professor Jiong Hong,allowing us to use the fluorescence microscope in his lab,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
465,Dr. Dong Men and his team,providing us with bacteria carrying the plasmid containing sup35NM gene,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
466,"Ms. Dan Wu, PhD student of Jiong Hong's Lab",offering the genome of the yeast and the PYeScGAP plasmid to us,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
467,Professor Haiyan Liu and his lab,helping us with our experiments,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
468,Mr. Xiuhai Wang,providing great support on our lab and reagents,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
469,Ms. Qian Zhang,providing great support on our lab and reagents,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
470,Professor Suling Liu and her lab,allowing us to use their micro-spectrophotometer,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
471,Professor Longping Wen,advising us on our project,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
472,"Mr. Shanhui Liao, graduate of USTC",offering us pGAD-T7 plasmid and pGBK-T7 plasmid,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
473,Team USTC-Software,helping us with image processing,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
474,"Mr. Juntao Yu, leader of 2015 USTC-China",helping us on 2016 USTC new team recruitment,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
475,NCKU,providing us with the opportunity to share ideas and make progress together,USTC,2016,Team:USTC#Team#Acknowledgements_-_-_TEXT.html,25
476,Kaiyue Ma,taking in charge of daily affairs in lab,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
477,Kaiyue Ma,project outreach through social network and activities,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
478,Kaiyue Ma,hosting the preliminary investigation,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
479,Kaiyue Ma,attributing work to team members,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
480,Kaiyue Ma,managing the global experiment design and the project progress,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
481,Kaiyue Ma,taking part in the construction of the Pro Priontein system,USTC,2016,Team:USTC#Attributions_-_-_TEXT.html,26
